year,day,hour,day_of_week,location,num_bikes
2016,2,4,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,2,5,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,2,6,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,2,7,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,5
2016,2,8,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,21
2016,2,9,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,52
2016,2,10,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,62
2016,2,11,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,104
2016,2,12,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,77
2016,2,13,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,100
2016,2,14,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,107
2016,2,15,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,151
2016,2,16,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,125
2016,2,17,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,128
2016,2,18,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,109
2016,2,19,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,66
2016,2,20,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,50
2016,2,21,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,13
2016,2,22,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,17
2016,2,23,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,9
2016,3,0,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,23
2016,3,1,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,3,2,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,3,3,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,3,4,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,3,5,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,3,6,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,3,7,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,5
2016,3,8,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,23
2016,3,9,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,45
2016,3,10,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,78
2016,3,11,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,150
2016,3,12,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,127
2016,3,13,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,139
2016,3,14,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,155
2016,3,15,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,145
2016,3,16,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,170
2016,3,17,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,130
2016,3,18,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,85
2016,3,19,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,50
2016,3,20,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,14
2016,3,21,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,3,22,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,3,23,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,4,0,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,4,1,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,4,2,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,4,3,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,4,4,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,4,5,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,5
2016,4,6,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,28
2016,4,7,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,59
2016,4,8,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,137
2016,4,9,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,99
2016,4,10,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,28
2016,4,11,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,31
2016,4,12,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,32
2016,4,13,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,30
2016,4,14,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,27
2016,4,15,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,28
2016,4,16,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,62
2016,4,17,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,176
2016,4,18,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,148
2016,4,19,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,59
2016,4,20,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,23
2016,4,21,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,15
2016,4,22,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,4,23,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,5,0,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,5,1,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,5,2,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,5,3,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,5,4,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,5,5,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,5,6,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,33
2016,5,7,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,68
2016,5,8,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,199
2016,5,9,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,121
2016,5,10,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,55
2016,5,11,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,27
2016,5,12,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,29
2016,5,13,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,34
2016,5,14,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,17
2016,5,15,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,31
2016,5,16,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,92
2016,5,17,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,179
2016,5,18,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,201
2016,5,19,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,66
2016,5,20,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,48
2016,5,21,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,12
2016,5,22,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,5,23,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,6,0,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,6,1,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,6,2,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,6,3,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,6,4,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,6,5,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,8
2016,6,6,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,31
2016,6,7,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,95
2016,6,8,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,219
2016,6,9,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,156
2016,6,10,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,54
2016,6,11,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,54
2016,6,12,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,48
2016,6,13,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,61
2016,6,14,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,62
2016,6,15,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,73
2016,6,16,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,162
2016,6,17,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,251
2016,6,18,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,257
2016,6,19,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,138
2016,6,20,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,57
2016,6,21,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,11
2016,6,22,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,6,23,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,8
2016,7,0,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,7,1,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,7,2,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,7,3,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,7,4,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,7,5,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,10
2016,7,6,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,38
2016,7,7,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,99
2016,7,8,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,241
2016,7,9,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,143
2016,7,10,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,53
2016,7,11,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,58
2016,7,12,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,83
2016,7,13,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,61
2016,7,14,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,102
2016,7,15,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,98
2016,7,16,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,207
2016,7,17,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,305
2016,7,18,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,261
2016,7,19,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,170
2016,7,20,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,147
2016,7,21,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,26
2016,7,22,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,18
2016,7,23,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,17
2016,8,0,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,11
2016,8,1,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,5
2016,8,2,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,8,3,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,8,4,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,8,5,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,8,6,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,33
2016,8,7,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,102
2016,8,8,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,214
2016,8,9,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,133
2016,8,10,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,56
2016,8,11,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,53
2016,8,12,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,43
2016,8,13,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,66
2016,8,14,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,80
2016,8,15,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,111
2016,8,16,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,202
2016,8,17,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,265
2016,8,18,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,196
2016,8,19,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,99
2016,8,20,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,52
2016,8,21,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,14
2016,8,22,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,14
2016,8,23,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,30
2016,9,0,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,8
2016,9,1,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,6
2016,9,2,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,9,3,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,9,4,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,9,5,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,9,6,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,9,7,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,9,8,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,37
2016,9,9,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,39
2016,9,10,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,97
2016,9,11,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,114
2016,9,12,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,163
2016,9,13,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,130
2016,9,14,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,158
2016,9,15,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,209
2016,9,16,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,178
2016,9,17,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,175
2016,9,18,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,105
2016,9,19,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,71
2016,9,20,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,65
2016,9,21,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,21
2016,9,22,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,18
2016,9,23,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,5
2016,10,0,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,10,1,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,10,2,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,10,3,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,10,4,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,10,5,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,10,6,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,10,7,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,10,8,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,16
2016,10,9,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,38
2016,10,10,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,42
2016,10,11,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,87
2016,10,12,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,90
2016,10,13,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,106
2016,10,14,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,100
2016,10,15,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,81
2016,10,16,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,116
2016,10,17,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,113
2016,10,18,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,75
2016,10,19,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,58
2016,10,20,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,32
2016,10,21,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,10,22,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,5
2016,10,23,6,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,11,0,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,11,1,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,11,2,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,11,3,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,11,4,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,11,5,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,11
2016,11,6,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,32
2016,11,7,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,65
2016,11,8,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,195
2016,11,9,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,144
2016,11,10,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,37
2016,11,11,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,36
2016,11,12,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,48
2016,11,13,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,27
2016,11,14,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,34
2016,11,15,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,38
2016,11,16,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,81
2016,11,17,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,190
2016,11,18,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,187
2016,11,19,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,82
2016,11,20,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,37
2016,11,21,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,5
2016,11,22,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,13
2016,11,23,0,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,8
2016,12,0,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,12,1,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,12,2,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,12,3,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,12,4,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,12,5,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,12,6,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,26
2016,12,7,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,65
2016,12,8,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,152
2016,12,9,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,105
2016,12,10,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,27
2016,12,11,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,35
2016,12,12,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,28
2016,12,13,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,22
2016,12,14,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,26
2016,12,15,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,25
2016,12,16,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,48
2016,12,17,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,111
2016,12,18,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,103
2016,12,19,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,38
2016,12,20,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,14
2016,12,21,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,12,22,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,6
2016,12,23,1,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,13,0,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,13,1,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,13,2,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,13,3,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,13,4,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,13,5,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,9
2016,13,6,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,31
2016,13,7,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,58
2016,13,8,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,142
2016,13,9,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,102
2016,13,10,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,42
2016,13,11,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,33
2016,13,12,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,39
2016,13,13,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,38
2016,13,14,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,45
2016,13,15,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,54
2016,13,16,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,75
2016,13,17,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,184
2016,13,18,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,159
2016,13,19,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,83
2016,13,20,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,35
2016,13,21,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,11
2016,13,22,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,13,23,2,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,14,0,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,14,1,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,14,2,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,14,3,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,14,4,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,14,5,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,8
2016,14,6,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,24
2016,14,7,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,74
2016,14,8,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,151
2016,14,9,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,121
2016,14,10,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,51
2016,14,11,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,36
2016,14,12,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,38
2016,14,13,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,42
2016,14,14,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,54
2016,14,15,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,39
2016,14,16,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,110
2016,14,17,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,183
2016,14,18,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,203
2016,14,19,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,97
2016,14,20,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,49
2016,14,21,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,14
2016,14,22,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,13
2016,14,23,3,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,15,0,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,15,1,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,15,2,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,15,3,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,15,4,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,15,5,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,12
2016,15,6,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,30
2016,15,7,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,87
2016,15,8,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,139
2016,15,9,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,114
2016,15,10,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,53
2016,15,11,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,53
2016,15,12,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,40
2016,15,13,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,37
2016,15,14,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,55
2016,15,15,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,68
2016,15,16,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,91
2016,15,17,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,177
2016,15,18,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,125
2016,15,19,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,57
2016,15,20,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,33
2016,15,21,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,4
2016,15,22,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,5
2016,15,23,4,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,16,0,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,16,1,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,1
2016,16,2,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,16,3,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,2
2016,16,4,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,0
2016,16,5,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,3
2016,16,6,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,7
2016,16,7,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,16
2016,16,8,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,31
2016,16,9,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,58
2016,16,10,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,52
2016,16,11,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,106
2016,16,12,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,123
2016,16,13,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,134
2016,16,14,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,123
2016,16,15,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,159
2016,16,16,5,Elliott_Bay_Trail_in_Myrtle_Edwards_Park,100
